"X1","X2"
2.80011017189857,4.50370330777667
2.35488604314021,4.64859112092731
3.16532102124205,5.2613377609423
3.43881870071445,3.22982270637454
3.8833028199487,4.35169979578262
0.947663016098047,2.69426699104381
1.36362073194098,2.15707326917143
4.43040234118818,2.48395309764574
4.04662884711155,2.0751445397871
3.43528894890768,3.12454842720703
3.71517840711106,2.73245452585007
3.917174917641,5.82083309258907
0.339077201534319,4.77038374248231
4.11027709663882,3.75474459551705
2.51501240343768,3.60145924286591
3.2306168306312,5.47187991518849
2.70484219911642,4.25844863341333
3.87196495407874,3.22638850240988
2.65152755104439,3.87391558252586
3.51850376588825,4.04255781476957
2.60931502136102,3.89016557610041
1.90721279089849,6.22480081877303
4.21001051044026,4.97442022483376
3.74090001127427,4.59022436163886
4.72426223915645,3.48368432943916
3.0651539325793,5.54770718873205
4.12500274582817,4.8222015146696
4.97541905401908,2.33000292389527
2.71851788496103,3.31880293985169
1.67704888724478,5.61939710660986
2.76064843286188,2.13240954467797
2.78595876001462,3.55924709273324
3.15168050450932,4.13482154034559
4.71230497731928,2.86643506709715
2.67385610749465,5.26076791778482
3.37300465580492,3.45547524180675
2.77231593510447,3.59917703723546
3.02045070852503,2.39873243656561
3.31405766350626,4.01958068084675
4.32821469603699,3.41377709427166
3.12131837749078,3.55707006373796
3.71284232003111,3.78192424418902
3.77886002978353,5.12769242726484
3.91477327085563,3.33059324869959
2.42560544781562,3.36151887322225
4.62688121419468,4.07940813097482
2.61904326070599,4.33546857683684
2.89421583235025,2.17181195348572
4.40405026771417,2.63135582709401
4.29408390614558,4.04406362107781
1.91000812758876,4.8739874533595
2.12692899958254,4.20902565170587
1.64192094062939,3.3870083533678
3.18184719261983,3.79055239542693
3.16484086791847,4.9698591611144
3.36411468735506,4.76286960020584
3.55215771421856,2.84712093734181
2.39810715401498,4.98631665161067
2.00630140890129,3.33703264912731
4.0267850560749,4.57672109527567
3.75106130260632,3.86216223377032
1.4908334626713,3.83182326332584
2.90485254915071,4.57619298881224
2.1040521772435,6.48356723710774
0.929248929458036,3.96782677653468
3.15012013118814,3.19046187362723
2.92078829074141,5.03809864161255
2.90263073248692,3.69186976431776
3.21615254180123,3.95617602214475
3.88246516439659,3.06457187402595
3.20559750448339,4.43547573228036
2.38356415712647,2.5660234672679
2.26520074807872,2.81562512922687
2.86819720695882,4.46697809138965
3.31001698657895,5.37245071049548
1.96031964729796,4.89139033454984
2.81569113115762,4.75581725641385
3.96726726016791,2.44038824678451
2.89171990876551,4.45542125888317
2.30157933240561,3.27797880941503
2.72405483157446,4.06403116150535
4.11464854536198,5.33781613034269
3.55004396121414,2.45969278664063
4.23667580008161,4.88532280288088
3.13909785716177,2.17676386325811
3.41027509649042,2.62093010455317
2.44154308765187,4.22394025445722
3.60537066893033,5.63379703883488
2.49366645781076,3.43855178192053
1.57943449530426,3.0971527214219
3.12799296568413,3.97965423885958
4.94585121773144,4.99721599245308
3.80091433957306,4.85305378762955
4.16525338994626,3.90976822192834
3.35885572309315,5.0042347285402
2.39144282168378,4.18156604254782
2.79775914488972,3.92312893324097
2.72675189318807,4.0433313463789
2.53130022021791,5.14001166590257
3.70416728392972,3.20194762179116
1.80263649763459,2.9807668173961
3.86636613211277,3.68973113105745
3.86415248622589,3.89001211919905
1.80137764093125,4.57374670643182
3.63949199790053,4.39766836427612
5.43022665234451,5.78033911120586
2.44278451805839,3.71239104186966
3.84490424140807,5.90680471607652
2.2177981543806,5.40378143864409
4.1107114182028,4.83710405172931
3.24982471992656,4.30908494494734
4.65191539162316,4.20768546622653
1.54102927146308,2.14633897725971
2.94870211387464,2.48768746551678
2.4730748238744,3.20938674047629
2.8027351309237,4.08376679840826
2.37042125731399,5.25935057108037
2.166156419465,3.04342481215637
3.57872237461645,4.30709734526648
1.91241928592307,1.8322861010923
4.48403093155628,6.45283578152427
1.81379341468625,3.80545784681245
3.10107915139528,2.10745254472306
3.53298928682648,5.04294795599579
3.58673533909263,5.23182241772421
2.69825333613362,4.77308582570232
3.0795019953284,4.93599567163919
3.96126415180968,3.78506983160469
1.54353408292357,5.3217123045673
2.21826028846792,3.76602031108667
3.32040231431661,2.10176179851123
2.55521802166301,5.89969733291589
4.370003993971,5.19185347151963
3.67325386335484,4.73437014069593
3.07216675241476,2.72888525656061
1.49224268246332,4.92461064663495
3.02610022532624,3.86420218083234
2.68358413180301,5.16963174591003
2.8976534864794,5.96369389087108
1.81844077294431,3.49541169843715
3.49865804382992,4.5294604726246
1.96104355969297,5.36610401449397
2.77377801855759,5.10428654508333
3.38142582945135,4.05076493864291
2.21648421098695,3.43093686531022
3.58299140568006,4.62927119718869
1.68348959834831,4.68198792512797
0.190225321039458,3.17166044716355
3.46496799078585,2.42996789067467
3.840539826961,4.5590555113877
2.71415457640862,3.97866689513114
3.50412625459161,3.24883018789204
1.84408347491633,4.00353364827218
2.87285139317434,5.00673511580679
1.05848162395938,4.2856536228877
4.18118089143852,3.80039945402886
4.85991086154316,3.2918703380285
4.07401226028199,4.05273164289464
2.97265303358626,3.75444382261706
2.96666965772408,4.03480791330591
1.4839323768489,4.81867637936728
3.79038534388823,5.03479967976113
2.78926581930822,2.59193399695905
2.34325707463892,4.54576462512046
1.58797420734169,3.62115450202451
2.70023750335373,4.61188493540344
2.15093886498329,1.84652614950012
2.60296947967216,6.56425841348439
1.7824000122364,3.95842219203293
4.6875894829457,3.79141280672502
2.98399747279203,4.27165197544141
4.07494507727239,3.1071474861551
0.398300329742348,4.02760761167705
2.54680217000516,4.43357217811783
2.32451770840793,3.66551537081368
1.77707382063409,4.91966800007973
4.54660915422409,3.5324279388055
1.58471808023051,4.5811299966945
3.31839026040803,3.73285304857622
3.84643628557969,2.21531619327314
3.17819018841802,4.31233124726041
2.12474452250448,4.11689243044039
3.94116580672417,4.74864076205992
3.17058808184084,5.61453726139819
1.93650209361796,4.03602292512505
1.61195095239794,5.23074877736792
5.08671743449315,4.03845989376983
2.32149685458156,3.48790705665137
1.14442834608196,3.52287342311525
3.53325936275365,4.97136607517099
3.3102302560609,4.03831444460273
1.6461656642774,4.76686294677339
1.05704358641805,4.11195958397289
2.88369748284139,3.05762729161891
4.13939629170942,4.12084126729857
3.63612403518215,3.08737515112756
2.50706257583802,1.97988258330226
2.16581176841562,3.10565725056815
3.27106675675055,2.52563130006846
3.15735334721616,2.79852845738636
3.62971174669273,3.27380319432676
2.6042020497111,4.79314532345152
3.8993540532031,3.58377081652725
2.16918847266375,3.53252369364
2.66945529988004,2.88136982023371
3.7408145237259,3.85085881875402
3.98997160862711,4.95640694358122
1.06149529854662,4.77858918749516
3.10719040701615,4.7549849388194
3.60877901173463,4.45398220238046
1.54917568650937,2.80939524277585
3.48062559987522,4.26429170181016
2.1718257296032,3.39138528598624
4.02025301216443,3.8146664295555
3.53848203210264,5.16923044224215
3.76905229499561,4.08004803990261
3.12071932928703,4.39207391242211
3.86364843415775,4.45699077412359
4.38051452831454,4.53259077598324
4.96624801545563,2.92644359112817
2.97160494525093,4.38419757689026
0.750948909667595,4.83844367914093
3.03152600459399,3.02957189161677
3.20556120844997,3.48162302002426
2.8446546528556,1.9460545986017
3.56828862077707,4.27532168051318
4.01067796451427,3.87131207481513
2.48201756983218,2.87067592227211
2.70590467284389,3.53796338504298
3.39784220880034,2.56978791368099
2.44977625851086,4.88830973862806
3.09126738348824,3.23373396057997
1.0382924011147,4.53029273825543
1.88010027860238,3.73517900483027
1.67224452439587,4.43733207916307
2.14637630327276,3.35721572138613
2.30669547206933,4.89188322055774
3.38230514254637,3.91099129992695
3.98211300252264,4.4616870758227
2.27261647091246,4.47173023372422
2.003161017622,4.74660605148175
1.95831114101049,4.07025886087242
2.58541127363633,4.42813226944469
2.76097093184744,3.44284363144927
3.48361753383827,1.82661745214623
2.67867515783161,4.93615425924336
0.921510731139977,4.07042920962713
2.90856572444986,3.19089712675416
4.18718681065156,3.08394048049098
4.19160126851033,3.9388202025233
2.21103678188877,2.11806702119399
1.45222345636243,5.26899915864648
5.45806049186527,3.76905257728358
2.83757805752058,4.08496789224343
2.90254874989438,4.42959183113748
3.42057418869815,2.34224923228499
1.38596054338088,5.63215881326579
2.27178088880871,5.72387456056887
1.45955759470999,2.42550288605144
2.3069053859894,2.73323211957077
3.11884943300456,4.30927220678286
1.63529054201309,4.73360348985882
3.58998267936731,1.3618427681914
3.28934402881734,6.55197203166135
2.09578497437936,3.04875203430871
3.22632494238106,3.75152062705868
3.74808116249384,3.9593118794899
4.06109525326174,3.60150952815318
2.78715172135347,3.36932445415594
2.90636320608895,4.05622167737778
2.91328586501808,5.42233148790096
4.44146175605504,5.33707705112016
4.12507189227799,2.64283098184691
3.83440156775704,3.51071627327104
2.71265920015931,5.74382898245475
3.37324143416641,5.55173083652324
3.4032903312207,2.97961327094645
1.95832670571068,5.86345273917072
1.27169548467926,3.01733936027043
3.64183002765162,3.37183634347269
1.47068946881958,4.20123167281777
3.00168368848421,3.80869143976393
3.25024782134833,2.12516899450713
3.56386739030588,2.77120657887509
3.18942623751481,4.81935240012507
2.26714619370287,1.46294881255128
3.98636585989546,4.44675655534171
4.73863376690625,2.57849732339949
3.88117880892544,3.84227922035823
1.05634909867602,3.96213704921943
4.39957618540294,5.2545223354215
2.94394405381373,3.52800719209931
3.52491427931929,3.45620848147427
3.62203323587106,4.84202992586467
2.90331392679329,3.60248772605478
2.92473680235127,4.49087310438721
4.0191570693309,5.02986937117261
3.71160192248624,3.25766382610293
3.99026224604423,4.74852022349883
5.38292669523033,3.63077694903841
3.66441586369409,4.47524629543533
3.20738115738531,3.57512237875921
0.789366889424379,5.63999156503918
5.69171400324612,5.00576281999863
2.51732317820369,3.80570911663751
5.37473471509539,1.36607959912655
3.37464356800499,5.29021721283904
4.53843019889679,3.81825702583581
2.89028967882376,2.66513037928211
3.51147075469813,4.11843852760587
3.21395797964226,4.02143670504815
2.8138793006265,3.54051437280851
2.87960617537751,5.02916728376905
4.01283433584425,3.15990608082694
2.7985418530285,4.18245804253245
0.9623175055592,2.74485790297333
2.80411075117017,4.37584177897879
3.53979060553627,4.31733610837677
3.61645571635144,2.51885642750451
3.61656781747743,3.63163548235702
1.30789847913092,4.69104956469402
3.36874205801119,5.20029445464933
3.96785920994706,4.54721475283144
4.27657868146766,3.64980955231644
2.77503872895588,6.20023847840029
2.6781074138172,3.53187829772116
4.48783783187804,2.84287354938619
1.33207195422068,3.33150028782866
2.56317002308688,5.3465003787089
3.45746207935745,3.59810439200814
1.38222623461877,4.52556719295961
3.27962786243176,5.64155823740255
4.87786402105219,3.66033670384706
2.99593934656366,3.34678974999225
2.72154597503641,3.51008880506284
3.47491171403405,6.80216089605463
2.72092782921269,3.22372922475493
3.81340037407906,4.31963899345288
3.9044354644497,4.88103928839428
3.00269166123012,2.86645777973185
1.82330784225027,4.42410446169805
1.68177927254091,4.95432846907238
2.40700263434468,3.98116553079928
3.79738050054984,3.20268226647478
1.04179482534307,3.80599791645021
1.11367484126745,4.36858349507726
2.3462201752399,3.49530199326007
3.39439484798058,4.69327456471235
2.08643395183501,3.75003803430395
3.88674903709606,3.34380523120274
3.33336997015518,5.500783849659
2.82936038176139,2.55043895787151
3.81882813653178,4.3216232472339
3.38836516281937,3.73661171844956
2.55406497278784,3.89281948987702
3.23111493441816,3.89827861376437
3.64751335797759,3.1832839563283
3.35628334486205,3.36469020259355
2.34198979205052,3.48873119765579
3.85520220506419,4.94391251460794
4.15293622555862,4.96990882659727
3.27627455654334,4.77131747817624
3.14410466246219,4.92173361196098
2.92437491922016,6.2008881590897
5.16141584630279,6.76418639661541
3.27631553213579,3.55271535825215
2.84170597130006,2.27177955236078
0.492082197802746,4.54519688343357
1.43471823496947,3.26877680466197
2.92232679938944,4.37045669526562
3.2062940448431,2.85753738064832
3.27687245886161,4.50218041198012
3.82150678044862,2.78190234046652
2.80584759067954,5.94126301925149
4.21458879448256,3.08113780389176
2.07848395713042,5.12432746304308
1.79155727955693,3.06859627196312
1.77101382244619,4.39828228451422
3.74229702418652,3.54850172351427
2.91708005766077,4.67936289286353
3.7898179218205,5.34043204027576
2.73229357844292,5.73704306196515
2.40810789778719,4.23255568603649
2.63164742487349,2.89518322216598
1.14738317575827,3.2556703445334
1.83038473958589,5.97569391811184
1.55796535364155,4.12867572542531
4.05432227197535,3.56715153092046
2.4026699086372,4.51307811301201
3.78945985279018,2.58167480670547
4.51649060169196,3.58061027236607
2.80822519089006,3.17547191511392
3.28387890635235,1.47074669260464
1.24893248060392,4.47441338027814
2.1813302224802,3.46244761684059
3.05621484938284,4.22512971487541
3.29908690333615,4.85877382866614
2.24060188270112,3.95616544414713
5.6848589992268,5.0101447888933
2.54160986090761,3.07828003993212
3.06424355663004,4.02620254853151
3.64979186715352,2.99314333434088
2.973981365226,5.29647197817124
2.35643261297289,4.79186598776832
4.0453056639633,2.77655217577026
4.6155453232072,4.64561054980139
2.97030602895016,4.42120530449668
3.56226734540307,4.6523764030111
2.90258750149737,6.16122882083053
4.01645521770216,3.19695250087623
1.84383260574015,4.27204055573532
5.32086022399448,4.8126145814502
2.39646875221166,3.84924521457559
1.54115058556191,3.61535698920858
2.64908217280693,4.34909940180127
3.146708484145,4.82380685832544
4.62362120768023,2.81436992653095
3.91120967677132,3.83223782166742
3.14245843204579,3.73603105857093
1.61051647601184,4.0509817355922
2.13396225532789,5.57498862820488
2.83671506777071,3.16511200751762
5.55302611346059,3.86653574981261
1.13977242578159,2.4606114786887
4.13105465184602,3.36522145652954
2.47276574276608,3.84333734890187
4.66599089998742,3.58671984585578
1.8607993600266,3.40482866319463
3.14362323466275,4.3534931895837
1.90044905829725,3.93745257789324
3.90351642636168,3.30117925287248
4.48377948873809,2.86346191302262
